id,date,duration,progress,class,campus,internet,first,today,spend,num_crse_reported_pay,num_crse_reported,num_crse_details_pay,num_crse_details,num_crse_pay,num_crse,spend_per_crse_pay,spend_per_crse,pct_crse_pay,campus_bryan,campus_dist,campus_ftw,campus_steph,campus_waco,electronics_desktop,electronics_laptop,electronics_smartphone,electronics_tablet,sources_campus_bookstore,sources_different_edition,sources_from_instructor,sources_online,sources_other,sources_sharing_/_borrowing,why_cost,why_course_changes,why_delayed_order,why_didn't_know_what_materials_are_required,why_didn't_think_i_would_need_them_on_the_first_day,why_other_(please_specify),why_waiting_for_scholarships/financial_aid
r_1jsf1q94xvbreqk,2024-01-24 14:25:40,710,100,2_so,steph,1_yes_internet,1_some_first,2_most_today,279,4,6,,6,4,6,70,46,67,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,False
r_1jwidfeax9vs97j,2024-01-25 20:00:48,27,100,5_gr,ftw,1_yes_internet,,,,0,3,,,0,3,,,0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_1jx7dknie4tvcnn,2024-02-02 15:32:02,116,48,2_so,steph,1_yes_internet,0_none_first,1_some_today,147,3,6,,,3,6,49,24,50,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False
r_1kf3hvownzvcnn7,2024-01-25 13:43:15,149,100,3_jr,steph,1_yes_internet,0_none_first,1_some_today,367,3,4,,,3,4,122,92,75,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False
r_1kogasqs34tjq5u,2024-01-23 18:30:55,37,100,5_gr,steph,1_yes_internet,,,,0,1,,,0,1,,,0,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_1konirzlpfby80w,2024-01-24 14:57:26,218,100,5_gr,steph,0_no_internet,0_none_first,2_most_today,402,4,4,,4,4,4,100,100,100,False,False,False,True,False,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False
r_1kq1pgjjuyso4zi,2024-01-30 17:54:23,90,48,5_gr,dist,1_yes_internet,2_most_first,3_all_today,298,3,3,,,3,3,99,99,100,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
r_1kr9iiv9bk4i6be,2024-01-23 22:55:35,26937,100,1_fr,steph,0_no_internet,1_some_first,2_most_today,450,5,4,,,5,5,90,90,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,False
r_1lcqx8fndllvymj,2024-01-30 13:46:19,315,100,3_jr,steph,1_yes_internet,0_none_first,2_most_today,223,3,5,,5,3,5,74,45,60,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
r_1leuztz4zr0e5bm,2024-02-01 16:40:49,100,48,2_so,steph,1_yes_internet,2_most_first,3_all_today,550,5,5,,,5,5,110,110,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False
r_1lf8lci4njckavs,2024-01-29 14:28:17,202,100,2_so,steph,1_yes_internet,2_most_first,3_all_today,300,4,6,,,4,6,75,50,67,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True
r_1lgg5j8bufj98ja,2024-01-25 10:40:26,247,100,5_gr,ftw,1_yes_internet,2_most_first,3_all_today,351,3,3,,3,3,3,117,117,100,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
r_1limatxummgyyft,2024-02-03 21:27:04,108,48,5_gr,dist,1_yes_internet,3_all_first,3_all_today,122,2,2,,,2,2,61,61,100,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1lkh3urscfhz45z,2024-01-30 20:39:45,261,48,5_gr,dist,1_yes_internet,1_some_first,3_all_today,300,2,2,,,2,2,150,150,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
r_1llwljgano4kfyh,2024-01-29 17:11:59,121,100,4_sr,dist,1_yes_internet,3_all_first,3_all_today,300,2,2,,2,2,2,150,150,100,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
r_1luafnr7jc0oo03,2024-01-23 16:52:43,681,100,1_fr,steph,1_yes_internet,0_none_first,3_all_today,300,5,6,,6,5,6,60,50,83,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True
r_1luhw9yn6tziuus,2024-01-23 18:12:30,24,100,3_jr,steph,1_yes_internet,,,,0,5,,,0,5,,,0,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_1lvwflerkphibnj,2024-01-24 18:41:17,106,100,3_jr,dist,1_yes_internet,1_some_first,3_all_today,105,2,2,,,2,2,52,52,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True
r_1lwwf2t9lmdgagr,2024-01-25 11:29:02,219,100,3_jr,steph,1_yes_internet,1_some_first,2_most_today,300,2,4,,4,2,4,150,75,50,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True
r_1lxchykqx9ivrzp,2024-01-25 12:50:40,275,100,1_fr,steph,1_yes_internet,0_none_first,3_all_today,150,2,6,,6,2,6,75,25,33,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
r_1lzc5nczvhwf6kz,2024-01-24 08:54:45,54,100,2_so,steph,1_yes_internet,,,,0,5,,,0,5,,,0,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_1mhq4cke1umt4qw,2024-01-31 07:52:37,72,48,1_fr,steph,0_no_internet,3_all_first,3_all_today,212,3,4,,,3,4,71,53,75,False,False,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
r_1mkso7yqoafozdd,2024-01-31 10:06:04,87,48,2_so,steph,1_yes_internet,0_none_first,3_all_today,544,5,5,,,5,5,109,109,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False
r_1mmawutoco1m1fb,2024-01-23 17:19:08,582,100,2_so,steph,0_no_internet,0_none_first,3_all_today,949,5,5,,5,5,5,190,190,100,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False
r_1moopaesl7hf9ml,2024-01-23 17:40:45,112,100,3_jr,steph,1_yes_internet,0_none_first,2_most_today,300,2,4,,,2,4,150,75,50,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
r_1nbt6kvxk4qjxh6,2024-01-25 12:51:09,284,100,3_jr,steph,1_yes_internet,1_some_first,2_most_today,236,4,5,,5,4,5,59,47,80,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,False,True,True,True,False,False
r_1ndx0upshzbkqrg,2024-01-24 13:39:58,24,100,0_hs,dist,1_yes_internet,,,,0,1,,,0,1,,,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_1nhwubfiudepqr3,2024-01-24 19:15:22,136,100,5_gr,dist,1_yes_internet,0_none_first,3_all_today,166,1,2,,2,1,2,166,83,50,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False
r_1njl2fz2xidhomt,2024-01-25 08:33:13,419,100,4_sr,steph,1_yes_internet,1_some_first,2_most_today,475,6,6,,6,6,6,79,79,100,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False
r_1nsgbfawitijvky,2024-01-30 18:27:24,44,48,5_gr,waco,1_yes_internet,0_none_first,3_all_today,201,2,2,,,2,2,100,100,100,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
r_1nsijfnq2kixlwn,2024-01-24 06:03:17,462,100,5_gr,dist,1_yes_internet,0_none_first,2_most_today,328,3,3,,3,3,3,109,109,100,False,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True
r_1nvr0glgngpmopp,2024-01-24 17:07:46,244,100,1_fr,steph,1_yes_internet,1_some_first,3_all_today,550,4,5,,5,4,5,138,110,80,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False
r_1o57y5egjzlz00r,2024-01-31 08:39:46,145,48,4_sr,ftw,1_yes_internet,0_none_first,0_none_today,,4,4,,1,4,4,,,100,False,False,True,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False
r_1o7o22ttgx7mksk,2024-01-30 18:41:19,323,48,2_so,steph,1_yes_internet,3_all_first,3_all_today,174,1,5,,3,1,5,174,35,20,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
r_1ojhimijy5qx6a8,2024-01-23 18:40:15,305,100,2_so,dist,1_yes_internet,0_none_first,3_all_today,375,3,4,,4,3,4,125,94,75,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False
r_1ojtnfcfti9yzhz,2024-01-25 13:45:16,268,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,153,4,6,,6,4,6,38,26,67,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
r_1oxfe4ql6qhbidb,2024-01-23 17:10:33,312,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,802,4,6,,6,4,6,200,134,67,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False
r_1oyo3epjqpcgpka,2024-01-30 13:47:21,305,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,1016,5,5,,5,5,5,203,203,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
r_1oypoaes6xglrwr,2024-01-24 15:29:47,104,100,3_jr,steph,1_yes_internet,1_some_first,3_all_today,700,5,5,,,5,5,140,140,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
r_1p5skbmkrrdczqj,2024-01-24 14:48:09,161,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,51,1,6,,6,1,6,51,8,17,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1phex9u5zaki8vp,2024-01-30 16:52:28,116,48,5_gr,ftw,0_no_internet,1_some_first,2_most_today,273,3,9,,1,3,9,91,30,33,False,False,True,False,False,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False
r_1phwrg0mg0elbb7,2024-01-25 14:53:50,235,100,4_sr,waco,1_yes_internet,3_all_first,3_all_today,215,2,2,,2,2,2,108,108,100,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_1pmhotyfqu1ef8t,2024-01-30 13:47:46,130,100,2_so,steph,1_yes_internet,1_some_first,2_most_today,268,3,4,,,3,4,89,67,75,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
r_1pnppx6cqyfggog,2024-01-24 13:09:09,96,100,4_sr,waco,1_yes_internet,3_all_first,3_all_today,252,3,3,,,3,3,84,84,100,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_1ptgtje2xf4pxib,2024-01-23 15:36:18,302,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,201,2,3,,3,2,3,100,67,67,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_1pztndycdszx4n7,2024-01-25 12:58:26,278,100,1_fr,steph,1_yes_internet,1_some_first,1_some_today,236,3,5,,5,3,5,79,47,60,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_1q4puope9shbqbl,2024-02-01 20:08:09,97,100,3_jr,steph,0_no_internet,1_some_first,2_most_today,1003,2,4,,,2,4,502,251,50,False,False,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True
r_1q7zv0q1oygqwmy,2024-01-25 13:26:51,234,100,0_hs,dist,1_yes_internet,3_all_first,3_all_today,0,1,1,,1,1,1,0,0,100,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
r_1q8ksxbzsxax3f8,2024-01-23 18:55:54,265,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,1401,6,4,,4,6,6,234,234,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1q8vie5palgvjbf,2024-02-01 15:54:40,168,48,1_fr,steph,1_yes_internet,1_some_first,2_most_today,88,6,6,,2,6,6,15,15,100,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,False,False
r_1qdu8yczvth04nn,2024-01-25 08:00:34,93,100,5_gr,ftw,1_yes_internet,,,,0,5,,,0,5,,,0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_1qenoue1dzoti2a,2024-01-26 13:09:12,111,100,5_gr,ftw,1_yes_internet,2_most_first,3_all_today,335,2,2,,2,2,2,168,168,100,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
r_1qfmrqmfpuja22b,2024-01-29 17:20:14,61,100,2_so,steph,1_yes_internet,0_none_first,2_most_today,225,4,4,,,4,4,56,56,100,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False
r_1qjd5modkj99anm,2024-01-24 16:55:07,74,100,4_sr,steph,1_yes_internet,,,,0,5,,,0,5,,,0,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
r_1qkyakxhkii9vg8,2024-01-30 15:38:06,195,48,1_fr,steph,1_yes_internet,1_some_first,1_some_today,244,3,5,,3,3,5,81,49,60,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
r_1qo2gjy8krrjaaa,2024-01-24 07:54:19,193,100,3_jr,steph,1_yes_internet,0_none_first,2_most_today,206,1,3,,3,1,3,206,69,33,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
r_1qrusskmpynqixw,2024-01-24 19:22:18,244,100,4_sr,dist,0_no_internet,2_most_first,3_all_today,75,3,3,,3,3,3,25,25,100,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True
r_1qswsngokgrkqe1,2024-02-01 08:04:49,119,100,3_jr,steph,1_yes_internet,2_most_first,3_all_today,137,3,7,,,3,7,46,20,43,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
r_1qxaxcy9jy00tw3,2024-02-01 13:57:54,126,48,1_fr,steph,1_yes_internet,0_none_first,0_none_today,389,5,6,,2,5,6,78,65,83,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False
r_1qzbeigd2i7oire,2024-01-30 13:44:30,443949,100,1_fr,steph,1_yes_internet,0_none_first,3_all_today,501,4,5,,5,4,5,125,100,80,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
r_1r27uh3c5r226rx,2024-01-26 14:04:48,162,100,5_gr,dist,1_yes_internet,0_none_first,3_all_today,300,3,3,,3,3,3,100,100,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_1r6splyijihdaky,2024-01-24 12:33:44,279,100,4_sr,dist,1_yes_internet,2_most_first,3_all_today,300,2,3,,3,2,3,150,100,67,False,True,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False
r_1racj3qzudjaepn,2024-02-01 13:57:47,149001,48,1_fr,steph,0_no_internet,0_none_first,1_some_today,346,6,7,,,6,7,58,49,86,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False
r_1rj2vjdyrn2pezn,2024-01-26 09:03:12,172,100,5_gr,steph,1_yes_internet,0_none_first,1_some_today,303,2,2,,2,2,2,152,152,100,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
r_1rjfdxc8altdzrl,2024-01-24 20:06:23,113,100,5_gr,dist,1_yes_internet,3_all_first,3_all_today,105,2,2,,2,2,2,52,52,100,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_1rjh68nkn8jlzy2,2024-02-04 22:17:41,1899,48,4_sr,bryan,1_yes_internet,0_none_first,1_some_today,402,4,4,,,4,4,100,100,100,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True
r_1rjs247wndors7l,2024-01-24 14:17:38,808,100,3_jr,steph,1_yes_internet,0_none_first,3_all_today,298,3,4,,4,3,4,99,74,75,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
r_1rjv8aus4uzvxau,2024-01-31 15:14:45,121,48,2_so,steph,1_yes_internet,0_none_first,2_most_today,287,4,4,,,4,4,72,72,100,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
r_1rsbadfvjiuj5pd,2024-01-24 14:09:56,419,100,3_jr,steph,1_yes_internet,1_some_first,3_all_today,399,4,4,,4,4,4,100,100,100,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True
r_1s0gjswf1gtif41,2024-01-29 20:10:00,202,100,4_sr,dist,1_yes_internet,3_all_first,3_all_today,217,2,2,,2,2,2,108,108,100,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
r_1s1m8nnnnmb0bit,2024-01-23 15:35:40,102,100,5_gr,ftw,1_yes_internet,3_all_first,3_all_today,501,2,2,,2,2,2,250,250,100,False,False,True,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False
r_1s7gmjfrwtkdl4p,2024-01-24 11:11:27,105,100,5_gr,dist,1_yes_internet,2_most_first,3_all_today,204,2,2,,2,2,2,102,102,100,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
r_1s81kqdfepvvhks,2024-02-02 18:04:48,109,48,5_gr,dist,1_yes_internet,2_most_first,3_all_today,306,2,2,,,2,2,153,153,100,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
